handle,n_reels_sample,followers,posts,median_views,max_views,sum_views,median_vpf,max_vpf,median_topic_index,median_adj_factor,first_post_seen,last_post_seen,topics,account_kind,production_mode,style_mode,room_mode,realism_mode,language_mode,share_ai_generated,top_reel_url,instagram_url,follower_status,views_status
beetrootandblack,1,303000.0,724.0,87100.0,87100.0,87100.0,0.2874587458745875,0.2874587458745875,0.4421319796954315,0.3080868297290475,2026-06-04T19:31:18.425000+00:00,2026-06-04T19:31:18.425000+00:00,house-tour,lifestyle_influencer,real_footage,scandinavian,dining,real_existing,en,0.0,https://www.instagram.com/reel/DZLQCKgIdya/,https://www.instagram.com/beetrootandblack/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
komalch_7,1,8000.0,242.0,86000.0,86000.0,86000.0,10.75,10.75,0.19217877094972066,0.23552306044699314,2026-08-20T12:38:10.002000+00:00,2026-08-20T12:38:10.002000+00:00,room-makeover,lifestyle_influencer,real_footage,other,bedroom,real_existing,en,0.0,https://www.instagram.com/reel/DcQx9m8g-zW/,https://www.instagram.com/komalch_7/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
home_automation_panipat,1,14000.0,497.0,86000.0,86000.0,86000.0,6.142857142857143,6.142857142857143,0.9919261822376009,1.0579477476143369,2026-02-13T01:54:20.282000+00:00,2026-02-13T01:54:20.282000+00:00,home-theater,contractor_trade,real_footage,dark_luxury,home_theater,real_existing,en,0.0,https://www.instagram.com/reel/DUri1kQk42N/,https://www.instagram.com/home_automation_panipat/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
travelhunterlk,1,26000.0,697.0,85900.0,85900.0,85900.0,3.3038461538461537,3.3038461538461537,2.3437926330150067,1.9577435905402385,2024-10-14T15:34:38.822000+00:00,2024-10-14T15:34:38.822000+00:00,santorini-villa,lifestyle_influencer,real_footage,mediterranean,terrace_outdoor,real_existing,en,0.0,https://www.instagram.com/reel/DBHBlkGy1gq/,https://www.instagram.com/travelhunterlk/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
travelwithtalia,1,532000.0,3429.0,85600.0,85600.0,85600.0,0.16090225563909774,0.16090225563909774,0.1391869918699187,0.11788162356304646,2026-04-10T14:25:15.362000+00:00,2026-04-10T14:25:15.362000+00:00,unique-airbnb,lifestyle_influencer,real_footage,organic_modern,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DW9FSdEiUUl/,https://www.instagram.com/travelwithtalia/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
lonestarlandscapetx,1,8000.0,381.0,85300.0,85300.0,85300.0,10.6625,10.6625,0.14064303380049464,0.48793404186189315,2026-04-13T20:55:10.807000+00:00,2026-04-13T20:55:10.807000+00:00,backyard-design,contractor_trade,real_footage,other,garden_landscape,real_existing,en,0.0,https://www.instagram.com/reel/DXFgS9_CvZz/,https://www.instagram.com/lonestarlandscapetx/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
arc_dezine,1,17000.0,305.0,84900.0,84900.0,84900.0,4.9941176470588236,4.9941176470588236,0.29789473684210527,0.26764041020779916,2026-01-13T12:29:16.097000+00:00,2026-01-13T12:29:16.097000+00:00,architecture-design,designer_studio,real_footage,organic_modern,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DTc22z0EZwz/,https://www.instagram.com/arc_dezine/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
aarman.decor,1,728000.0,3887.0,84800.0,84800.0,84800.0,0.11648351648351649,0.11648351648351649,0.10802547770700636,0.041923749730963515,2025-08-20T02:23:23.625000+00:00,2025-08-20T02:23:23.625000+00:00,dream-bedroom-decor-ideas,theme_page,real_footage,glam_feminine,bedroom,real_existing,en,0.0,https://www.instagram.com/reel/DNj1dgIRIcX/,https://www.instagram.com/aarman.decor/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
muttimo_kids,1,236000.0,937.0,84400.0,84400.0,84400.0,0.3576271186440678,0.3576271186440678,0.8218111002921129,0.3728926351557213,2025-04-01T20:09:50.777000+00:00,2025-04-01T20:09:50.777000+00:00,kids-room-design,brand_manufacturer,3d_render,scandinavian,bedroom,aspirational_realistic,tr,0.0,https://www.instagram.com/reel/DH6rbDwNGSo/,https://www.instagram.com/muttimo_kids/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
homeaiapp,2,617000.0,181.0,79600.0,84200.0,159200.0,0.12901134521880064,0.13646677471636953,0.7797422689746981,0.2722990354921265,2024-09-13T16:06:41.090000+00:00,2025-02-17T16:44:23.272000+00:00,desert-house-interior-design-ideas;minimalist-interior,ai_creator,ai_generated,minimalist,exterior_facade,aspirational_realistic,en,1.0,https://www.instagram.com/reel/C_3QnF0tPUo/,https://www.instagram.com/homeaiapp/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
articture,1,677000.0,97.0,84100.0,84100.0,84100.0,0.12422451994091581,0.12422451994091581,0.2,0.101322376231351,2025-04-02T20:11:36.179000+00:00,2025-04-02T20:11:36.179000+00:00,luxury-homes;modern-luxury-house-interiors,brand_manufacturer,ai_generated,modern_luxury,living_room,stylized_dreamy,en,1.0,https://www.instagram.com/reel/DH9QazNTGvj/,https://www.instagram.com/articture/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
dannydhas,1,5000.0,621.0,84100.0,84100.0,84100.0,16.82,16.82,0.2636363636363636,2.3784268295267754,2026-04-18T19:29:04.665000+00:00,2026-04-18T19:29:04.665000+00:00,luxury-house-tour,real_estate,real_footage,modern_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DXSOatgD0k8/,https://www.instagram.com/dannydhas/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
hotelnakshtraresidency,1,470.0,28.0,82700.0,82700.0,82700.0,175.95744680851064,175.95744680851064,3.864485981308411,10.709237624988273,2025-04-11T10:26:42.402000+00:00,2025-04-11T10:26:42.402000+00:00,hotel-suite-design-ideas;luxury-hotel-room,other,real_footage,modern_luxury,hotel_room,real_existing,en,0.0,https://www.instagram.com/reel/DITYoxEsry8/,https://www.instagram.com/hotelnakshtraresidency/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
domnamakowej,1,743000.0,2033.0,82600.0,82600.0,82600.0,0.11117092866756394,0.11117092866756394,0.10522292993630573,0.04044843753349076,2026-02-16T20:11:34.989000+00:00,2026-02-16T20:11:34.989000+00:00,dream-bedroom-decor-ideas,lifestyle_influencer,real_footage,glam_feminine,bedroom,real_existing,other,0.0,https://www.instagram.com/reel/DU1Oyp6DDO8/,https://www.instagram.com/domnamakowej/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
cozy_winter_homes,2,27000.0,38.0,59600.0,82000.0,119200.0,2.2074074074074073,3.037037037037037,0.25229284304722455,0.5380594442005224,2026-08-28T10:43:29.228000+00:00,2026-08-29T12:06:34.747000+00:00,cozy-cabin;cozy-cabin-in-the-snow,theme_page,ai_generated,rustic_cozy,exterior_facade,stylized_dreamy,en,1.0,https://www.instagram.com/reel/DclLMq5sj1f/,https://www.instagram.com/cozy_winter_homes/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
astraluxestudio,1,12000.0,112.0,81900.0,81900.0,81900.0,6.825,6.825,0.2680851063829787,0.4450790281888234,2026-06-26T21:43:28.655000+00:00,2026-06-26T21:43:28.655000+00:00,art-deco-interior-design,designer_studio,unclear,art_deco,dining,aspirational_realistic,en,0.0,https://www.instagram.com/reel/DaEIpdbN9P5/,https://www.instagram.com/astraluxestudio/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
mycanvashome,1,332000.0,799.0,81600.0,81600.0,81600.0,0.2457831325301205,0.2457831325301205,2.0098522167487687,0.9426936202728671,2026-06-20T11:58:17.007000+00:00,2026-06-20T11:58:17.007000+00:00,coastal-bedroom-design-ideas,lifestyle_influencer,real_footage,other,stairs_hall,real_existing,en,0.0,https://www.instagram.com/reel/DZzo6HrOp0c/,https://www.instagram.com/mycanvashome/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
glowwithgauriii,1,2000.0,83.0,81400.0,81400.0,81400.0,40.7,40.7,0.18189944134078212,0.42632318149926074,2026-07-25T13:36:50.279000+00:00,2026-07-25T13:36:50.279000+00:00,room-makeover,lifestyle_influencer,real_footage,glam_feminine,bedroom,real_existing,en,0.0,https://www.instagram.com/reel/DbN8AlHMUnd/,https://www.instagram.com/glowwithgauriii/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
saifi_shab28,1,39000.0,1524.0,81300.0,81300.0,81300.0,2.0846153846153848,2.0846153846153848,0.3871428571428571,0.2935954708064961,2026-02-14T03:18:52.070000+00:00,2026-02-14T03:18:52.070000+00:00,luxury-room,contractor_trade,real_footage,modern_luxury,bedroom,real_existing,en,0.0,https://www.instagram.com/reel/DUuRTjmkTit/,https://www.instagram.com/saifi_shab28/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
wayfareralivia,1,37000.0,1001.0,81200.0,81200.0,81200.0,2.1945945945945944,2.1945945945945944,2.0714285714285716,1.3314037623719406,2025-04-10T12:25:45.651000+00:00,2025-04-10T12:25:45.651000+00:00,marrakech-riad,lifestyle_influencer,real_footage,traditional_regional,pool,real_existing,en,0.0,https://www.instagram.com/reel/DIRBd3tPJXN/,https://www.instagram.com/wayfareralivia/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
adziran,1,31000.0,3685.0,80700.0,80700.0,80700.0,2.6032258064516127,2.6032258064516127,1.033952594490711,1.4081267590075475,2025-03-11T06:39:59.929000+00:00,2025-03-11T06:39:59.929000+00:00,luxury-furniture,brand_manufacturer,real_footage,classical_luxury,living_room,real_existing,en,0.0,https://www.instagram.com/reel/DHDKDLwN8xF/,https://www.instagram.com/adziran/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
the_morsia_home,1,112000.0,261.0,79100.0,79100.0,79100.0,0.70625,0.70625,0.292962962962963,0.5248134701668633,2024-12-12T14:09:16.194000+00:00,2024-12-12T14:09:16.194000+00:00,indoor-pool,lifestyle_influencer,real_footage,organic_modern,pool,real_existing,en,0.0,https://www.instagram.com/reel/DDeyt3kteft/,https://www.instagram.com/the_morsia_home/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
homesofceleb,1,5000.0,683.0,78900.0,78900.0,78900.0,15.78,15.78,1.2934426229508196,7.48304026691013,2026-07-04T19:30:15.618000+00:00,2026-07-04T19:30:15.618000+00:00,aspen,theme_page,real_footage,rustic_cozy,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DaYfwv0iv_i/,https://www.instagram.com/homesofceleb/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
theglasshousetxfarmhouseblooms,1,8000.0,348.0,78900.0,78900.0,78900.0,9.8625,9.8625,0.8398084087280469,2.153847570591242,2026-07-30T17:49:35.463000+00:00,2026-07-30T17:49:35.463000+00:00,glass-house,other,real_footage,rustic_cozy,other,real_existing,en,0.0,https://www.instagram.com/reel/DbbQ6LHJzv8/,https://www.instagram.com/theglasshousetxfarmhouseblooms/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
loyalconstructionga,1,14000.0,392.0,78800.0,78800.0,78800.0,5.628571428571429,5.628571428571429,0.5652797704447633,1.253831539538737,2025-10-29T16:47:01.420000+00:00,2025-10-29T16:47:01.420000+00:00,organic-modern,contractor_trade,unclear,organic_modern,stairs_hall,aspirational_realistic,en,0.0,https://www.instagram.com/reel/DQZn8KpgKe4/,https://www.instagram.com/loyalconstructionga/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
tiny.housees,1,265000.0,1786.0,78300.0,78300.0,78300.0,0.29547169811320756,0.29547169811320756,0.863761720904578,0.5070561430609142,2026-07-16T19:21:44.182000+00:00,2026-07-16T19:21:44.182000+00:00,lake-house,theme_page,ai_generated,rustic_cozy,exterior_facade,stylized_dreamy,en,1.0,https://www.instagram.com/reel/Da3YU0OsniJ/,https://www.instagram.com/tiny.housees/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
amandabdelrazzaq,1,9000.0,104.0,78000.0,78000.0,78000.0,8.666666666666666,8.666666666666666,0.04536202384414074,0.9238017119629502,2026-03-12T14:51:24.142000+00:00,2026-03-12T14:51:24.142000+00:00,ai-interior-design,ai_creator,ai_generated,organic_modern,bedroom,aspirational_realistic,en,1.0,https://www.instagram.com/reel/DVydOlKiIBU/,https://www.instagram.com/amandabdelrazzaq/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
titanichotel_novkhani,1,,,77900.0,77900.0,77900.0,,,0.8291644491750931,,2025-05-02T04:15:26.187000+00:00,2025-05-02T04:15:26.187000+00:00,luxury-hotel-suite,,,,,,,,https://www.instagram.com/reel/DJIy14JI3w_/,https://www.instagram.com/titanichotel_novkhani/,UNKNOWN,"VERIFIED (public topic pages; sample, not full account history)"
relaxationescapism,1,6000.0,49.0,77200.0,77200.0,77200.0,12.866666666666667,12.866666666666667,1.4416433239962652,6.096958675324139,2024-09-29T23:41:04.865000+00:00,2024-09-29T23:41:04.865000+00:00,future-houses-2050,theme_page,ai_generated,traditional_regional,exterior_facade,stylized_dreamy,en,1.0,https://www.instagram.com/reel/DAhRVMEBqUi/,https://www.instagram.com/relaxationescapism/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
propertypromohali,1,15000.0,442.0,76400.0,76400.0,76400.0,5.093333333333334,5.093333333333334,0.23116490166414524,0.18720672341011985,2026-01-10T15:02:12.405000+00:00,2026-01-10T15:02:12.405000+00:00,dream-home;dream-house;dream-house-design,real_estate,real_footage,modern_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DTVZ-VuAbrX/,https://www.instagram.com/propertypromohali/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
i.qoi,1,17000.0,73.0,75900.0,75900.0,75900.0,4.464705882352941,4.464705882352941,0.020513513513513514,0.12397076413513342,2026-09-08T17:34:11.110000+00:00,2026-09-08T17:34:11.110000+00:00,dubai-luxury,lifestyle_influencer,real_footage,dark_luxury,lobby_common,real_existing,en,0.0,https://www.instagram.com/reel/DdCO8Vmogg9/,https://www.instagram.com/i.qoi/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
joseoliveirafilms,1,100000.0,370.0,75600.0,75600.0,75600.0,0.756,0.756,0.6823104693140795,0.2926071591332032,2025-09-02T02:24:08.931000+00:00,2025-09-02T02:24:08.931000+00:00,real-estate,other,real_footage,modern_luxury,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DOFT4aFEQpv/,https://www.instagram.com/joseoliveirafilms/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
kathy_schaefer,1,147000.0,288.0,75500.0,75500.0,75500.0,0.5136054421768708,0.5136054421768708,0.45345345345345345,0.4638454351032284,2026-08-05T21:44:23.680000+00:00,2026-08-05T21:44:23.680000+00:00,dark-academia-home-library,lifestyle_influencer,real_footage,dark_luxury,other,real_existing,en,0.0,https://www.instagram.com/reel/DbrIjLTg-Cb/,https://www.instagram.com/kathy_schaefer/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
myluxury_furnituretx,1,435000.0,1586.0,75400.0,75400.0,75400.0,0.17333333333333334,0.17333333333333334,0.9660474055092889,0.38250351558693535,2025-02-09T16:30:27.384000+00:00,2025-02-09T16:30:27.384000+00:00,luxury-furniture,brand_manufacturer,real_footage,other,other,real_existing,en,0.0,https://www.instagram.com/reel/DF29xkvx0zc/,https://www.instagram.com/myluxury_furnituretx/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
build.and.believe,1,373000.0,746.0,75200.0,75200.0,75200.0,0.20160857908847185,0.20160857908847185,1.0835734870317002,0.5756861930226085,2025-07-15T18:41:33.475000+00:00,2025-07-15T18:41:33.475000+00:00,hotel-design,designer_studio,ai_generated,organic_modern,lobby_common,aspirational_realistic,en,1.0,https://www.instagram.com/reel/DMI4ySlSwig/,https://www.instagram.com/build.and.believe/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
baccarathotels,1,149000.0,1078.0,75000.0,75000.0,75000.0,0.5033557046979866,0.5033557046979866,0.539568345323741,0.7585812558223665,2024-09-13T20:27:27.389000+00:00,2024-09-13T20:27:27.389000+00:00,luxury-suite,other,real_footage,modern_luxury,hotel_room,real_existing,en,0.0,https://www.instagram.com/reel/C_3udCiREwR/,https://www.instagram.com/baccarathotels/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
architecturenow,1,2000000.0,12323.0,74800.0,74800.0,74800.0,0.0374,0.0374,153.75128468653648,3.143285720959465,2026-02-24T23:44:47.247000+00:00,2026-02-24T23:44:47.247000+00:00,impossible-architecture,media_publication,real_footage,other,exterior_facade,real_existing,en,0.0,https://www.instagram.com/reel/DVKNjNbDwSE/,https://www.instagram.com/architecturenow/,"VERIFIED (public embed page, rounded, 2026-09-25)","VERIFIED (public topic pages; sample, not full account history)"
